"","entity_name","entity_type","num_appearances","org_type","CBO"
"32309","public_water_systems_water","ORG",1,NA,NA
"32310","puccinellia","ORG",1,NA,NA
"32311","putah_creek_council","ORG",13,NA,NA
"32312","quality_control_boards","ORG",1,NA,NA
"32313","rd_2068","ORG",1,NA,NA
"32314","rd_537","ORG",1,NA,NA
"32315","rd_900_s_settlement_contract","ORG",1,NA,NA
"32316","rmc_p_64","ORG",1,NA,NA
"32317","rmc_water_and_environment_for","ORG",1,NA,NA
"32318","rancho_murieta_community_services_district","ORG",5,NA,NA
"32319","reclamation_district_2035","GPE",1,NA,NA
"32320","reduction_and_extension","ORG",1,NA,NA
"32321","regional_pond_and","ORG",1,NA,NA
"32322","ringtail_erythemis","ORG",1,NA,NA
"32323","sb_1168","ORG",3,NA,NA
"32324","stockholm_environment_institute","ORG",3,NA,NA
"32325","stockholm_environment_institute_s_water_evaluation_and_planning","ORG",1,NA,NA
"32326","sustainable_groundwater_management_act_data_viewer4","ORG",1,NA,NA
"32327","sacramento_and_the_woodland_gw","ORG",1,NA,NA
"32328","sacramento_and_the_woodland_gw_interaction","ORG",1,NA,NA
"32329","sacramento_regional","ORG",1,NA,NA
"32330","sacramento_river_watershed","GPE",1,NA,NA
"32331","sacramento_valley_water_quality_coalition_s","ORG",1,NA,NA
"32332","sacramento_water_rights_contractors","ORG",1,NA,NA
"32333","see_section_212","ORG",1,NA,NA
"32334","settlement_contract","ORG",3,NA,NA
"32335","sloughs","GPE",1,NA,NA
"32336","sloughs_governance","ORG",1,NA,NA
"32337","solano_county_water_agency_s","ORG",1,NA,NA
"32338","solano_groundwater_sustainability_agency","ORG",25,NA,NA
"32339","sources","ORG",3,NA,NA
"32340","south_yolo_management_areas_s","GPE",1,NA,NA
"32341","south_yolo_management_area","ORG",1,NA,NA
"32342","sphere_of_influence_study","ORG",1,NA,NA
"32343","stonegate","GPE",4,NA,NA
"32344","suaeda","ORG",5,NA,NA
"32345","subsidence_mapping_subsidence","ORG",1,NA,NA
"32346","surface_water_interconnected_surface_water","ORG",1,NA,NA
"32347","sustainability_agency_management_area_diagram_sustainable_groundwater_planning","ORG",1,NA,NA
"32348","sustainability_vulnerable_to_damage","ORG",1,NA,NA
"32349","synthetic_organic_chemicals","ORG",1,NA,NA
"32350","table_1_4","ORG",1,NA,NA
"32351","table_34_of_the_capay_groundwater_study","ORG",1,NA,NA
"32352","tehama_formation_along","ORG",1,NA,NA
"32353","term_91","ORG",1,NA,NA
"32354","term_sustainability","ORG",1,NA,NA
"32355","basin_study_et","ORG",1,NA,NA
"32356","capay_igsm_model","ORG",1,NA,NA
"32357","capay_integrated_groundwater_incorporation_of_capay_igsm_surface_water_model","ORG",1,NA,NA
"32358","capital_cost_for","ORG",1,NA,NA
"32359","central_yolo_subregion","ORG",1,NA,NA
"32360","colusa_basin_drainage_canal","ORG",1,NA,NA
"32361","county_of_yolo","GPE",2,NA,NA
"32362","mission_of_the_ysga","ORG",1,NA,NA
"32363","relationship_between_oak_tree_roots_and_groundwater_in_fractured_rock","ORG",1,NA,NA
"32364","sacramento_valley_water_quality_coalition_groundwater_quality_trend_monitoring_workplan","ORG",1,NA,NA
"32365","south_american_subbasin","ORG",30,NA,NA
"32366","western_yolo","ORG",2,NA,NA
"32367","yolo_bypass_wildlife_area","ORG",2,NA,NA
"32368","yolo_subbasin_groundwater_agency_joint_powers_agreement","ORG",1,NA,NA
"32369","these_advisory_committees","ORG",1,NA,NA
"32370","this_working_group","ORG",1,NA,NA
"32371","thomasson_jr","ORG",1,NA,NA
"32372","town","ORG",30,NA,NA
"32373","transient_non_community","ORG",2,NA,NA
"32374","tuctoria","ORG",1,NA,NA
"32375","ui","ORG",1,NA,NA
"32376","ul","ORG",1,NA,NA
"32377","geological_survey_hydrologic_unit_code","ORG",1,NA,NA
"32378","uv","ORG",1,NA,NA
"32379","update_of_groundwater_conditions","ORG",2,NA,NA
"32380","upper_cache_creek_watershed_representation","ORG",1,NA,NA
"32381","upper_tehama_formation_the","ORG",1,NA,NA
"32382","utility_expansion_project","ORG",1,NA,NA
"32383","utilizing_tnc_s","ORG",1,NA,NA
"32384","valley_garterske","ORG",1,NA,NA
"32385","w6287","ORG",1,NA,NA
"32386","wy_type","ORG",1,NA,NA
"32387","wahler_et_al","ORG",1,NA,NA
"32388","walker","ORG",1,NA,NA
"32389","water_license_7060","ORG",1,NA,NA
"32390","water_quality_monitoring_programs_groundwater","ORG",1,NA,NA
"32391","water_use_reports","ORG",1,NA,NA
"32392","waterwort","ORG",1,NA,NA
"32393","well_site_geographic","ORG",1,NA,NA
"32394","wells_selection","ORG",1,NA,NA
"32395","western_rough_sedge_carex","ORG",1,NA,NA
"32396","white_area_parts_of_the_county","ORG",1,NA,NA
"32397","woodland_agricultural","ORG",1,NA,NA
"32398","woodland_clendenen_associates","ORG",1,NA,NA
"32399","woodland_davis_cwa_website","ORG",1,NA,NA
"32400","woodland_precipitation_rain","ORG",1,NA,NA
"32401","woodland_research_technology_park","ORG",1,NA,NA
"32402","woodland_s","ORG",1,NA,NA
"32403","workshops_pursuant_to_executive_orders","ORG",1,NA,NA
"32404","ycfc6","ORG",1,NA,NA
"32405","yolo_county_flood_control_east_bypass","ORG",1,NA,NA
"32406","yolo_county_flood_control_east_cache_creek","ORG",1,NA,NA
"32407","yolo_county_flood_control_east_putah_creek","ORG",1,NA,NA
"32408","ycigsm","ORG",1,NA,NA
"32409","yocha_dehe_wintun_nation_casino","ORG",1,NA,NA
"32410","yolo_air","ORG",1,NA,NA
"32411","yolo_clarksburg","ORG",1,NA,NA
"32412","yolo_county_ag","ORG",1,NA,NA
"32413","yolo_county_cities","GPE",1,NA,NA
"32414","yolo_county_environmental_health_division","ORG",1,NA,NA
"32415","yolo_county_flood_control_water_conservation_district","ORG",1,NA,NA
"32416","yolo_county_integrated_groundwater_simulation_model","ORG",1,NA,NA
"32417","yolo_county_representation","ORG",1,NA,NA
"32418","yolo_county_s","GPE",1,NA,NA
"32419","yolo_groundwater_sustainability_plans","ORG",2,NA,NA
"32420","yolo_subbasin_network_monitoring_events","ORG",1,NA,NA
"32421","f_approval","ORG",1,NA,NA
"32422","greenei","ORG",1,NA,NA
"32423","httpswwwyologroundwaterorg","ORG",1,NA,NA
"32424","kurilis_pacific_clubtail","ORG",2,NA,NA
"32425","lay32452","ORG",1,NA,NA
"32426","lay32642","ORG",1,NA,NA
"32427","lay36","ORG",1,NA,NA
"32428","occidentale_occidentale","ORG",1,NA,NA
"32429","2015_urban_water_management_plan_s","ORG",1,NA,NA
"32430","additional_extensometers","ORG",1,NA,NA
"32431","agricultural_commissioner_s_report","ORG",1,NA,NA
"32432","association_of_california_water_agencies_groundwater_management_committee","ORG",2,NA,NA
"32433","cache_creek_casino","ORG",1,NA,NA
"32434","cache_creek_management_data","ORG",1,NA,NA
"32435","cache_creek_technical_advisory_committee","ORG",1,NA,NA
"32436","cacheville_community_services_district","ORG",1,NA,NA
"32437","capay_diversion_dam","ORG",1,NA,NA
"32438","central_valley_project_for","ORG",1,NA,NA
"32439","city_of_davis_residential_use","GPE",1,NA,NA
"32440","city_of_west_sacramento","GPE",1,NA,NA
"32441","city_of_winters","GPE",2,NA,NA
"32442","city_of_winters_municipal_service_review","GPE",1,NA,NA
"32443","clarksburg_management_area","ORG",1,NA,NA
"32444","community_water_system","ORG",1,NA,NA
"32445","conceptual_framework_of_the_lower_putah_creek_riparian_water_availability_forecasting_model","ORG",1,NA,NA
"32446","controller_of_the_state_of_california","ORG",2,NA,NA
"32447","critical_elements","ORG",1,NA,NA
"32448","cross_bypass_canal_and","ORG",1,NA,NA
"32449","department_of_water_resources_landuse_surveys","ORG",1,NA,NA
"32450","davis_woodland_clean_water_project","ORG",1,NA,NA
"32451","department_of_water_resources_water_plan_updates","ORG",1,NA,NA
"32452","east_yolo_community_services_district","ORG",1,NA,NA
"32453","executive_coordinator","ORG",1,NA,NA
"32454","faye_property","ORG",1,NA,NA
"32455","flow","ORG",1,NA,NA
"32456","groundwater_ambient_monitoring_and_assessment_groundwater_information_system_31","ORG",1,NA,NA
"32457","hardwood_subdivision_of_dunnigan","ORG",1,NA,NA
"32458","identification_of_locations","ORG",1,NA,NA
"32459","illustrated_guide_to_soil_taxonomy","ORG",1,NA,NA
"32460","interconnected_surface_waters_management_zones","ORG",1,NA,NA
"32461","land_surface_water_budget","ORG",1,NA,NA
"32462","long_range_development_plan_eir","ORG",1,NA,NA
"32463","lower_tehama_formation","ORG",1,NA,NA
"32464","management_area_advisory_committees","ORG",1,NA,NA
"32465","markley_gorge_fill","ORG",1,NA,NA
"32466","model_documentation_section_34_water_management_operation_inputs","ORG",1,NA,NA
"32467","national_landcover_data_set","ORG",1,NA,NA
"32468","nature_conservancy_s_groundwater_dependent_ecosystems","ORG",1,NA,NA
"32469","nitrate_fingerprinting_and_groundwater_age_determination_study","ORG",1,NA,NA
"32470","north_yolo_management_area","ORG",1,NA,NA
"32471","northern_california_water_association_groundwater_management_task_force","ORG",3,NA,NA
"32472","northern_california_water_association_groundwater_management_task_force_meetings","ORG",1,NA,NA
"32473","public_land_survey","ORG",1,NA,NA
"32474","sacramento_deep_water_ship_canal","ORG",1,NA,NA
"32475","sacramento_reclamation_district","ORG",1,NA,NA
"32476","sacramento_regional_wastewater_treatment_plant","ORG",8,NA,NA
"32477","sacramento_water_year","ORG",1,NA,NA
"32478","ship_channel","ORG",1,NA,NA
"32479","solano_county_water_agency","ORG",37,NA,NA
"32480","state_resources_control_board","ORG",2,NA,NA
"32481","super_conductor_super_collider","ORG",1,NA,NA
"32482","sustainability_goal_and_sustainable_management_criteria","ORG",1,NA,NA
"32483","sycamore_slough_groundwater_dependent_ecosystem_unit","ORG",1,NA,NA
"32484","town_of_madison","GPE",1,NA,NA
"32485","university_of_california_davis_cooperative","ORG",1,NA,NA
"32486","university_of_california_davis_department_of_land_air_and_water_resources","ORG",1,NA,NA
"32487","university_of_california_davis_small_farm_program","ORG",1,NA,NA
"32488","university_of_california_davis_vegetable_research_and_information_center","ORG",1,NA,NA
"32489","university_of_california_davis_water_supplies_systems","ORG",1,NA,NA
"32490","geological_survey_scientific_investigations_report","ORG",1,NA,NA
"32491","united_nations","ORG",1,NA,NA
"32492","united_stated_and","ORG",1,NA,NA
"32493","upper_cache_putah","ORG",1,NA,NA
"32494","upper_tehama_formation","ORG",2,NA,NA
"32495","wy_types","ORG",1,NA,NA
"32496","waste_discharge_requirements_general_order_for_growers","ORG",2,NA,NA
"32497","western_yolo_special_districts_municipal_service_review_and_sphere_of_influence_study","ORG",1,NA,NA
"32498","woodland_davis_clean_water_project","ORG",1,NA,NA
"32499","woodland_recycled_water","ORG",1,NA,NA
"32500","working_group_and_board_of_directors","ORG",1,NA,NA
"32501","working_group_and_technical_team","ORG",1,NA,NA
"32502","yolo_air_quality_management_district","ORG",1,NA,NA
"32503","yolo_area","ORG",1,NA,NA
"32504","yolo_bypass_wildlife_area_land_management_plan","ORG",1,NA,NA
"32505","yolo_county_gis","ORG",1,NA,NA
"32506","yolo_county_groundwater_monitoring_program","ORG",1,NA,NA
"32507","yolo_demand_delivery","ORG",1,NA,NA
"32508","yolo_integrated_regional_water_management_plan","ORG",1,NA,NA
"32509","yolo_management_action","ORG",1,NA,NA
"32510","yolo_subbasin_canals","ORG",1,NA,NA
"32511","yolo_subbasin_golden_state_water","ORG",1,NA,NA
"32512","wwwsgmayologroundwaterorg","ORG",1,NA,NA
"32513","wwwyologroundwaterorg","ORG",1,NA,NA
"32514","groundwater_sustainability_agency_model","ORG",51,NA,NA
"32515","tulelake_irrigation_district","ORG",30,NA,NA
"32516","lost_river_improved_channel","ORG",17,NA,NA
"32517","d_plant","ORG",13,NA,NA
"32518","klamath_county","GPE",7,NA,NA
"32519","gannett","ORG",5,NA,NA
"32520","tulelake_subbasin","ORG",9,NA,NA
"32521","sheepy_ridge","GPE",4,NA,NA
"32522","upper_klamath_lake","ORG",4,NA,NA
"32523","tule_lake_national_wildlife_refuge","ORG",4,NA,NA
"32524","tulelake_irrigation_district_groundwater_sustainability_agency","ORG",6,NA,NA
"32525","water_balance_subarea","ORG",3,NA,NA
"32526","groundwater_sustainability_agency_model_s","ORG",3,NA,NA
"32527","klamath_reclamation_project","ORG",3,NA,NA
"32528","newell_county_water_district","ORG",3,NA,NA
"32529","advisory_committee_tulelake_irrigation_district_board","ORG",2,NA,NA
"32530","anderson_rose_dam","ORG",2,NA,NA
"32531","hydrogeologic_conceptual_model_the_tule_lake_subbasin","ORG",2,NA,NA
"32532","klamath_project_drought_response_agency","ORG",3,NA,NA
"32533","monitored_for_groundwater_elevations","ORG",2,NA,NA
"32534","non_routed_deliveries","ORG",2,NA,NA
"32535","project_supply","ORG",3,NA,NA
"32536","section_371_2","ORG",2,NA,NA
"32537","siskiyou_counties","GPE",2,NA,NA
"32538","tulelake_city_hall_update","ORG",2,NA,NA
"32539","worden","GPE",2,NA,NA
"32540","saddle_blanket_fault_zone","ORG",2,NA,NA
"32541","upper_intermediate","ORG",2,NA,NA
"32542","bd","ORG",2,NA,NA
"32543","cbb_binary","ORG",1,NA,NA
"32544","cc037278","ORG",1,NA,NA
"32545","conduct_public","ORG",1,NA,NA
"32546","core_team_advisory","ORG",1,NA,NA
"32547","critical_best_management_practices","ORG",1,NA,NA
"32548","description_of_depletion_of_interconnected_surface_water","ORG",1,NA,NA
"32549","description_of_land_subsidence","ORG",1,NA,NA
"32550","equation_3_1","ORG",1,NA,NA
"32551","exemptible","ORG",1,NA,NA
"32552","groundwater_sustainability_plan_groundwater_sustainability_agency_meeting","ORG",1,NA,NA
"32553","groundwater_sustainability_plan_reporting_system_and_monitoring_network_module","ORG",1,NA,NA
"32554","groundwater_dependent_ecosystem_section_2229","ORG",1,NA,NA
"32555","groundwater_extraction_monitoring_tulelake_irrigation_district","ORG",1,NA,NA
"32556","h20sys_water_balance","ORG",1,NA,NA
"32557","hydrogeologic_conceptual_model_each_plan","ORG",4,NA,NA
"32558","klamath_falls","GPE",1,NA,NA
"32559","klamath_pr","ORG",1,NA,NA
"32560","klamath_water_and_power_agency","ORG",2,NA,NA
"32561","land_subsidence_monitoring_monitoring_of_land_subsidence","ORG",1,NA,NA
"32562","layers_needs_assessment_arsenic_terms_of","ORG",1,NA,NA
"32563","model_layers_2_and","ORG",1,NA,NA
"32564","modoc_division","ORG",2,NA,NA
"32565","nccags","ORG",1,NA,NA
"32566","n_a_groundwater_sustainability_plan","ORG",1,NA,NA
"32567","n_a_subbasin","ORG",1,NA,NA
"32568","no_flow_boundaries","ORG",2,NA,NA
"32569","northwestern","GPE",1,NA,NA
"32570","operation_of_station_48","ORG",1,NA,NA
"32571","oregon_water_resources_department","ORG",2,NA,NA
"32572","prisoners_rock","GPE",1,NA,NA
"32573","private_lands_most","ORG",1,NA,NA
"32574","public_draft","ORG",7,NA,NA
"32575","recharge_parameter_zones","ORG",1,NA,NA
"32576","reclamation_s_klamath_project","ORG",1,NA,NA
"32577","risley","ORG",1,NA,NA
"32578","sustainable_groundwater_management_act_improvement_district_meeting","ORG",1,NA,NA
"32579","sustainable_groundwater_management_act_regulation_3546c","ORG",1,NA,NA
"32580","section_21210","ORG",1,NA,NA
"32581","standard_criteria","ORG",1,NA,NA
"32582","supervisors_modoc_board_of_supervisors_room_city_of_tulelake_board","ORG",1,NA,NA
"32583","sustainability_indicators_table","ORG",1,NA,NA
"32584","tulelake_irrigation_district_main_canal","ORG",1,NA,NA
"32585","tulelake_irrigation_district_main_canals_leakage","ORG",1,NA,NA
"32586","tl_t3","ORG",1,NA,NA
"32587","tl_t3_gp","ORG",1,NA,NA
"32588","city_of_tulelake_groundwater_sustainability_agency","GPE",1,NA,NA
"32589","klamath_project_interim_operations","ORG",2,NA,NA
"32590","tulelake_irrigation_district_communication_engagement_plan","ORG",1,NA,NA
"32591","tule_lake_subbasin","ORG",2,NA,NA
"32592","tulelake_city_hall","ORG",1,NA,NA
"32593","tulelake_district_office","GPE",1,NA,NA
"32594","us_bureau_of_reclamation_s_water_management_plan_2017","ORG",1,NA,NA
"32595","use","ORG",1,NA,NA
"32596","vertical_gradients_vertical","ORG",1,NA,NA
"32597","wq_monitoring_network","ORG",1,NA,NA
"32598","water_quality_measurable_objectives","ORG",1,NA,NA
"32599","water_quality_minimum_thresholds","ORG",1,NA,NA
"32600","homestead","ORG",1,NA,NA
"32601","annual_report_s_elements_guide","ORG",1,NA,NA
"32602","domestic_well_water_quality_tool","ORG",1,NA,NA
"32603","groundwater_sustainability_agency_model_of_an","ORG",1,NA,NA
"32604","huffman_brothers","ORG",1,NA,NA
"32605","initial_notification","ORG",1,NA,NA
"32606","interim_operations_model","ORG",1,NA,NA
"32607","klamath_irrigation_district","ORG",1,NA,NA
"32608","klamath_project_by_tulelake_irrigation_district","ORG",1,NA,NA
"32609","klamath_region","GPE",1,NA,NA
"32610","klamath_straights_drain","ORG",1,NA,NA
"32611","klamath_water_users_association","ORG",1,NA,NA
"32612","management_objectives","ORG",11,NA,NA
"32613","map","ORG",1,NA,NA
"32614","notices_of_intent","ORG",3,NA,NA
"32615","on_project_plan","ORG",1,NA,NA
"32616","public_water_suppliers","ORG",1,NA,NA
"32617","reclamation_project_act_of_1939","ORG",2,NA,NA
"32618","state_well_number","ORG",12,NA,NA
"32619","tulelake_irrigation_district_main_canals","ORG",1,NA,NA
"32620","tulelake_division","ORG",1,NA,NA
"32621","us_bureau_ofreclamation","ORG",1,NA,NA
"32622","water_user_mitigation_program","ORG",1,NA,NA
"32623","butte_advisory_board","ORG",12,NA,NA
"32624","biggs","GPE",7,NA,NA
"32625","thermalito_afterbay","GPE",27,NA,NA
"32626","butte_county_2030","GPE",6,NA,NA
"32627","stream_reaches_based","ORG",6,NA,NA
"32628","airborne_electromagnetic_method","ORG",3,NA,NA
"32629","afterbay","ORG",6,NA,NA
"32630","angel_slough","GPE",3,NA,NA
"32631","mailing_address_plan","ORG",3,NA,NA
"32632","direction_of_a_board_of_directors","ORG",3,NA,NA
"32633","applied_groundwater_return_flows","ORG",2,NA,NA
"32634","butte_county_water_commission","ORG",3,NA,NA
"32635","caldwell_2013","ORG",2,NA,NA
"32636","central_valley_flood_protection_board_communications_decision_making_processes","ORG",2,NA,NA
"32637","colusa_county_environmental_health","ORG",2,NA,NA
"32638","biggs_west_gridley_water_district_groundwater_sustainability_agency","ORG",3,NA,NA
"32639","colusa_groundwater_authority_groundwater_sustainability_agency_butte","ORG",2,NA,NA
"32640","reclamation_district_no_1004_groundwater_sustainability_agency_butte_1","ORG",2,NA,NA
"32641","western_canal_water_district_groundwater_sustainability_agency","ORG",2,NA,NA
"32642","city_of_gridley_groundwater_sustainability_agency","ORG",2,NA,NA
"32643","county_of_glenn_groundwater_sustainability_agency_butte","ORG",2,NA,NA
"32644","richvale_irrigation_district_groundwater_sustainability_agency","ORG",2,NA,NA
"32645","city_of_biggs_groundwater_sustainability_agency","ORG",2,NA,NA
"32646","county_of_butte_groundwater_sustainability_agency_butte_2","ORG",2,NA,NA
"32647","reclamation_district_no_2106_groundwater_sustainability_agency","ORG",2,NA,NA
"32648","butte_water_district_groundwater_sustainability_agency_butte","ORG",2,NA,NA
"32649","county_of_butte_groundwater_sustainability_agency_butte_1","ORG",2,NA,NA
"32650","reclamation_district_no_1004_groundwater_sustainability_agency_butte_2","ORG",2,NA,NA
"32651","neogene","ORG",2,NA,NA
"32652","parrott_investment_company","ORG",2,NA,NA
"32653","precipitation_source_areas","ORG",2,NA,NA
"32654","cooperation_agreement","ORG",2,NA,NA
"32655","richvale_irrigation_district_board","ORG",2,NA,NA
"32656","cities_of_biggs","ORG",2,NA,NA
"32657","joint_exercise_of_powers_agreement_establishing","ORG",2,NA,NA
"32658","applied_groundwater","ORG",1,NA,NA
"32659","butte_water_district","ORG",32,NA,NA
"32660","bwgwd","ORG",1,NA,NA
"32661","basin_setting_sections","ORG",1,NA,NA
"32662","biggs_groundwater_sustainability_agency_plan_manager","ORG",1,NA,NA
"32663","biggs_west_gridley_water_district","GPE",1,NA,NA
"32664","biggs_west_gridley_water_district_inform","ORG",1,NA,NA
"32665","business","ORG",1,NA,NA
"32666","butte_county_department_of_water_and_resource_conservation_s","ORG",1,NA,NA
"32667","butte_county_technical_advisory_committee","ORG",1,NA,NA
"32668","butte_creek_diversions","ORG",1,NA,NA
"32669","butte_creek_watershed","GPE",1,NA,NA
"32670","butte_subbasin_s","GPE",2,NA,NA
"32671","canal_evaporation","ORG",1,NA,NA
"32672","central_valley_wildlife","ORG",1,NA,NA
"32673","chambers_of_commerce","ORG",1,NA,NA
"32674","citizens","ORG",1,NA,NA
"32675","city_of_gridley_general","ORG",1,NA,NA
"32676","colusa_city_council","ORG",2,NA,NA
"32677","colusa_county_hydrogeologic_conceptual_model_report","ORG",1,NA,NA
"32678","colusa_county_permitting_process","ORG",1,NA,NA
"32679","colusa_dome","ORG",1,NA,NA
