"name","num_appearances_sum","num_appearances_mean","num_types","entity_type","AI_TAGGED"
"gibs",2,2,1,"Nonsense",1
"gillespie",2,1,2,"Local_Gov",1
"gillham",2,2,1,"Nonsense",1
"gl",2,1,1,"Nonsense",1
"gla_data",2,2,1,"Technical",0
"glenn_county_community_wildfire_protection_plan",2,2,1,"Technical",0
"global_navigation_satellite_system",2,2,1,"Technical",1
"global_positioning",2,1,1,"Technical",1
"gmt2",2,1,1,"Nonsense",1
"go",2,2,1,"Nonsense",1
"golden_state_water_company_culver_city",2,2,1,"Company",1
"golden_state_water_company_golden_state_water_company",2,1,1,"Company",1
"golf_courses",2,1,1,"Nonsense",1
"gordon",2,1,1,"Nonsense",1
"gottschalk",2,1,1,"Nonsense",1
"gov",2,2,1,"Nonsense",1
"governance_committee",2,2,1,"Group",0
"governance_workgroup",2,2,1,"Group",0
"gp2",2,1,1,"Nonsense",1
"graham_hill_water_treatment_plan",2,2,1,"Technical",0
"granite_construction",2,2,1,"Company",1
"granitic",2,1,1,"Nonsense",1
"grant",2,1,1,"Nonsense",1
"grassland_drainage_area_gar",2,2,1,"Basin",1
"gravels",2,1,1,"Natural_Feature",1
"greater_monterey_county_region",2,2,1,"Geographic_Unit",0
"greater_tule_management_area",2,2,1,"Geographic_Unit",0
"griffith_creek",2,2,1,"Natural_Feature",0
"griffith_park",2,1,2,"Natural_Feature",1
"groundwater_accounting_program",2,2,1,"Technical",1
"groundwater_agency",2,2,1,"Group",0
"groundwater_ambient_monitoring_and_assessment_priority_basin_project",2,2,1,"Water_Project",0
"groundwater_ambient_monitoring_and_assessment_technical_hydrogeologic_and_data_support",2,1,1,"Technical",0
"groundwater_banking_program",2,2,1,"Water_Project",1
"groundwater_basin_prioritization",2,2,1,"Technical",1
"groundwater_dependent_ecosystem_locations",2,2,1,"Natural_Feature",1
"groundwater_dependent_ecosystem_pulse",2,2,1,"Natural_Feature",1
"groundwater_dependent_ecosystem_rooting_database",2,2,1,"Technical",0
"groundwater_elevation_data_groundwater",2,1,1,"Technical",0
"groundwater_exchange",2,2,1,"Infrastructure",1
"groundwater_export_groundwater",2,1,1,"Nonsense",1
"groundwater_export_ordinance",2,2,1,"Legal",0
"groundwater_extraction_accurate",2,1,1,"Technical",1
"groundwater_extraction_credit_marketing_and",2,2,1,"Nonsense",1
"groundwater_extraction_monitoring",2,1,1,"Technical",0
"groundwater_extraction_monitoring_data_gaps",2,1,1,"Technical",0
"groundwater_level_minimum_thresholds",2,2,1,"Technical",1
"groundwater_levels_agres",2,2,1,"Technical",1
"groundwater_management_ordinance",2,1,1,"Legal",0
"groundwater_management_planning_act",2,1,1,"Legal",0
"groundwater_metering_and_reporting_plan",2,2,1,"Technical",0
"groundwater_model_of_east",2,2,1,"Technical",0
"groundwater_monitoring_network",2,2,1,"Technical",0
"groundwater_monitoring_program",2,1,1,"Technical",0
"groundwater_planning_commission_authority",2,1,1,"Group",0
"groundwater_quality_data_processing_groundwater",2,2,1,"Technical",0
"groundwater_quality_groundwater",2,2,1,"Technical",1
"groundwater_quality_impacts",2,2,1,"Legal",0
"groundwater_quality_monitoring_and_data_sources_groundwater",2,1,1,"Technical",0
"groundwater_quality_monitoring_objectives",2,2,1,"Technical",0
"groundwater_quality_samples",2,2,1,"Technical",1
"groundwater_recordation_program",2,2,1,"Technical",1
"groundwater_replenishment_and_reuse_project_recycled_water_project",2,2,1,"Water_Project",0
"groundwater_resources_advisory",2,2,1,"Group",1
"groundwater_resources_section",2,1,1,"Reference",0
"groundwater_service_area",2,2,1,"Geographic_Unit",0
"groundwater_status_report",2,1,1,"Technical",0
"groundwater_storage_minimum_threshold",2,2,1,"Reference",1
"groundwater_storage_program",2,2,1,"Water_Project",1
"groundwater_sustainability_agency_coordination_implementation",2,1,1,"Group",1
"groundwater_sustainability_agency_formation_notification",2,1,1,"Legal",1
"groundwater_sustainability_agency_forming_parties_and_participating_parties",2,2,1,"Group",1
"groundwater_sustainability_agency_party_contact",2,2,1,"Legal",0
"groundwater_sustainability_agency_representative",2,2,1,"Group",1
"groundwater_sustainability_management_act",2,1,1,"Legal",0
"groundwater_sustainability_plan_ac",2,2,1,"Legal",1
"groundwater_sustainability_plan_community_advisory_committee",2,2,1,"Group",0
"groundwater_sustainability_plan_coordinating_committee",2,2,1,"Group",0
"groundwater_sustainability_plan_data",2,1,1,"Technical",0
"groundwater_sustainability_plan_development_basin_setting_hydrogeologic_conceptual_model_table_hydrogeologic_conceptual_model1",2,2,1,"Reference",0
"groundwater_sustainability_plan_development_process_we",2,2,1,"Nonsense",1
"groundwater_sustainability_plan_emergency_regulation",2,2,1,"Legal",0
"groundwater_sustainability_plan_emergency_regulations",2,1,1,"Legal",0
"groundwater_sustainability_plan_evaluation",2,1,1,"Technical",1
"groundwater_sustainability_plan_foundational_data_documents",2,2,1,"Technical",0
"groundwater_sustainability_plan_groundwater_sustainability_commission",2,2,1,"Group",0
"groundwater_sustainability_plan_implementation_effects_on_water_supply_assumptions_implementation",2,2,1,"Technical",1
"groundwater_sustainability_plan_implementation_interaction_the_yuba_subbasins",2,2,1,"Basin",0
"groundwater_sustainability_plan_planning",2,1,1,"Technical",1
"groundwater_sustainability_plan_program",2,2,1,"Group",1
"groundwater_sustainability_plan_provide",2,2,1,"District",0
"groundwater_sustainability_plan_regulations_section",2,2,1,"Reference",0
"groundwater_sustainability_plan_regulations_section_3554",2,1,1,"Reference",0
"groundwater_sustainability_plan_section_3",2,2,1,"Reference",0
"groundwater_sustainability_plan_section_where_is",2,2,1,"Reference",0
"groundwater_sustainability_plan_september_2019",2,2,1,"Reference",1
"groundwater_sustainability_plan_stakeholder_communication",2,2,1,"Group",1
"groundwater_sustainability_plan_stakeholder_workshop",2,2,1,"Group",1
"groundwater_sustainability_plan_studies_planned_projects_and_management",2,2,1,"Reference",1
"groundwater_sustainability_plan_technical_workshops",2,2,1,"Technical",0
"groundwater_sustainability_plan_the_soil_agricultural_groundwater_banking",2,2,1,"Water_Project",1
"groundwater_sustainability_planning_process_update",2,1,2,"Reference",1
"groundwater_sustainable_agency",2,1,1,"Group",0
"groundwater_water_budget",2,2,1,"Technical",1
"grounwater_pumping",2,2,1,"Nonsense",1
"group_1_and_group",2,2,1,"Group",0
"group_4_pmas",2,1,1,"Group",1
"grove",2,1,1,"Nonsense",1
"grr",2,2,1,"Nonsense",1
"gui",2,2,1,"Nonsense",1
"guiding_principles_for_models_used",2,2,1,"Technical",0
"guinda",2,2,1,"City",0
"gw_elevation_contour",2,2,1,"Technical",1
"gw_geochemistry",2,2,1,"Technical",1
"gwa_board_of_directors",2,2,1,"Group",0
"gwc5",2,2,1,"Nonsense",1
"h",2,1,1,"Nonsense",1
"habitat",2,1,1,"Natural_Feature",1
"habitat_comment",2,2,1,"Nonsense",1
"hall",2,2,1,"Nonsense",1
"hanson_aggregates",2,2,1,"Company",1
"harder_and_company",2,1,1,"Company",1
"harding_ese",2,1,1,"District",1
"hardwick",2,2,1,"City",0
"harris_ranch",2,2,1,"Nonsense",1
"harrison",2,1,1,"Nonsense",1
"hartsock_worth",2,2,1,"Person",1
"harvest_water_program",2,2,1,"Water_Project",1
"harvey_diversion",2,1,1,"Infrastructure",1
"harvey_o_banks_pumping_plant",2,1,1,"Infrastructure",1
"hayde_sanchez",2,2,1,"Person",1
"hayes",2,2,1,"Nonsense",1
"haynes",2,1,1,"Nonsense",1
"hayward_water_shortage_contingency_plan",2,2,1,"Technical",0
"healdsburg_area",2,2,1,"Geographic_Unit",0
"health_and",2,2,1,"Nonsense",1
"health_order",2,1,1,"Legal",1
"hellmers_et_al",2,1,1,"Reference",1
"helm",2,2,1,"Nonsense",1
"help_enterprises",2,2,1,"Company",1
"hemet_management_area",2,2,1,"Geographic_Unit",0
"hemet_san_jacinto_groundwater_management_area_adjudication",2,2,1,"Legal",1
"hemet_south_groundwater_management_zone",2,2,1,"Geographic_Unit",0
"henry_miller_road",2,2,1,"Infrastructure",1
"herald_fire_protection_district",2,2,1,"District",0
"herb_smart",2,2,1,"Nonsense",1
"hercules_water_company",2,2,1,"Company",1
"heritage_ranch_community_services_district_groundwater_sustainability_agency",2,2,1,"Other_GSA",0
"hexazinone",2,2,1,"Nonsense",1
"high_priority",2,1,1,"Nonsense",1
"hill_canyon_wastewater_treatment_plant",2,2,1,"Infrastructure",1
"hills",2,2,1,"Natural_Feature",1
"historical",2,1,2,"Nonsense",1
"historical_study_period",2,2,1,"Technical",1
"hob",2,2,1,"Nonsense",1
"holly_sugar_corporation",2,1,1,"Company",1
"hollywood_subbasin",2,2,1,"Basin",0
"horizontal_flow_barrier_package",2,1,1,"Technical",1
"hosted",2,2,1,"Nonsense",1
"housing_element_advisory_committee",2,2,1,"Group",0
"how_can_operate_without_causing_undesirable_results",2,2,1,"Nonsense",1
"howard_et_al",2,1,1,"Reference",1
"howard_franklin",2,2,1,"Person",1
"hsg_a",2,2,1,"Nonsense",1
"hsu_layer_5",2,1,1,"Technical",1
"httpscasoilresourcelawrucdavisedusagbi",2,1,1,"Nonsense",1
"httpswatercagovmediadwrwebsitewebpagesprogramsgroundwatermanagementsustainablegroundwatermanagementbestmanagementpracticesandguidancedocumentsfil",2,2,1,"District",0
"human",2,2,1,"Nonsense",1
"humboldt_county_board_of",2,2,1,"Local_Gov",1
"humboldt_county_building_and_planning_department",2,2,1,"Group",0
"humboldt_department_of_public_works_environmental_services",2,2,1,"Local_Gov",1
"humboldt_redwood_company",2,2,1,"Company",1
"humboldt_state_university",2,1,1,"Nonsense",1
"hurlbutt",2,2,1,"Person",1
"hutchkiss",2,2,1,"Nonsense",1
"hydesville_community_services_district",2,2,1,"District",0
"hydraulic_conductivity_aquifer_thickness",2,2,1,"Technical",1
"hydrofocus",2,2,1,"Company",1
"hydrogeologic_conceptual_model_the_tule_lake_subbasin",2,2,1,"Basin",0
"hydrogeologic_inc",2,1,1,"Company",1
"hydrogeologic_subareas",2,2,1,"Geographic_Unit",0
"hydrogeophysics_group",2,1,1,"Group",0
"hydrographs_for_main_street_monitoring_wells",2,2,1,"Technical",0
"hydrographs_hydrographs",2,1,1,"Technical",1
"hydrologic_conceptual_model_and_groundwater_conditions_report",2,2,1,"Technical",0
"hydrologic_conditions_report",2,1,1,"Technical",0
"hydrologic_flow_barrier",2,2,1,"Natural_Feature",1
"hydrologic_soil_group_a",2,2,1,"Technical",1
"hydrology_hydrologic",2,2,1,"Technical",1
"hydrostratigraphic_evaluation",2,2,1,"Technical",1
"hydstra",2,2,1,"Data_System",1
"i_alyson_watson",2,2,1,"Person",1
"i_drinking_water_wells_monitoring_network",2,2,1,"Technical",0
"icp",2,2,1,"Nonsense",1
"idaho",2,1,1,"District",0
"identification_of_interconnected_surface_water_systems",2,1,1,"Natural_Feature",0
"identify_funding_alternatives_the_subbasin",2,2,1,"Basin",0
"idw",2,2,1,"District",0
"ikes",2,2,1,"Nonsense",1
"impacted",2,1,1,"Nonsense",1
"impervious_and_urban_landscape",2,2,1,"Geographic_Unit",1
"implementation_of_group",2,2,1,"Group",0
"implementation_of_this_action",2,2,1,"Nonsense",1
"implementation_process_and_timetable",2,1,1,"Reference",1
"improve",2,2,1,"Nonsense",1
"improvements",2,2,1,"Nonsense",1
"in_applicable_general_plans",2,2,1,"Technical",0
"in_section",2,2,1,"Reference",0
"in_section_107278_public_notification_and_participation",2,1,1,"Reference",0
"include",2,2,1,"Nonsense",1
"included",2,2,1,"Nonsense",1
"included_basin",2,1,1,"Basin",0
"included_table",2,1,1,"Reference",0
"incorporation_of_monitoring",2,1,1,"Technical",0
"indian_creek",2,2,1,"Natural_Feature",0
"individual_individual",2,2,1,"District",0
"industrial_service_supply",2,2,1,"Nonsense",1
"industrial_wells",2,2,1,"Infrastructure",1
"information_and_methods",2,2,1,"Reference",1
"informes_anuales",2,2,1,"Reference",1
"initiate",2,2,1,"Nonsense",1
"inland_empire_brine_line",2,2,1,"Infrastructure",1
"inland_surface_waters_plan",2,1,1,"Technical",0
"inland_surface_waters_plan_and_enclosed_bays_and_estuaries_plan",2,1,1,"Technical",0
"installation_restoration_program",2,2,1,"Group",1
"institut_national_agronomique_de_tunisie",2,2,1,"Nonsense",1
"integrated_plan",2,2,1,"Technical",0
"integrated_regional_water_management_program",2,1,2,"State_Gov",1
"integrated_regional_water_management_the_watershed_coalition_of",2,1,1,"Group",1
"integrates_sw_gw_model",2,2,1,"Technical",0
"interagency_drought_task_forces",2,2,1,"Group",1
"interagency_refuge_water_management_team",2,2,1,"Group",1
"interbasin",2,1,1,"Basin",0
"interconnected",2,1,2,"Nonsense",1
"interested_parties_databases",2,2,1,"Technical",0
"interested_party_list",2,1,2,"Group",1
"interferometric_synthetic_aperture_imagery",2,2,1,"Technical",1
"intra_basin_coordination_between_management_areanagement",2,1,1,"Nonsense",1
"introduction_the_united_water_conservation_district",2,1,1,"District",0
"invasive_species_eradication",2,2,1,"Group",1
"investigates_exceedance",2,2,1,"Nonsense",1
"investigation_and_cleanup_of_contaminated_sites",2,1,1,"Legal",1
"investment_program",2,1,1,"Nonsense",1
"investor_owned_utility",2,2,1,"Nonsense",1
"inyo_co",2,2,1,"Local_Gov",1
"inyo_county_planning_department",2,2,1,"Group",0
"inyo_county_technical_group",2,2,1,"Group",0
"inyo_mono",2,2,1,"Basin",1
"io",2,2,1,"Nonsense",1
"irlp",2,2,1,"Nonsense",1
"irrigated_lands_regulatory_program_domestic_wells",2,2,1,"Legal",1
"irrigation_demand_reduction",2,1,1,"Technical",1
"irrigation_management_information_system_station",2,2,1,"Data_System",1
"irrigation_supply_wells",2,2,1,"Infrastructure",1
"irrigation_training_resource_center",2,2,1,"Group",1
"isa_8",2,2,1,"Nonsense",1
"israel",2,2,1,"Geographic_Unit",1
"its_policies_and_activities",2,2,1,"Nonsense",1
"izbicki_et_al",2,2,1,"Reference",1
"j_texaco",2,2,1,"Nonsense",1
"jack_noble",2,2,1,"Person",1
"jacks",2,2,1,"Nonsense",1
"jackson_2002",2,1,1,"Reference",1
"jacobs_district",2,1,1,"District",0
"jacobs_engineering",2,1,1,"Company",1
"james_groundwater_sustainability_agency_plan_area",2,2,1,"Geographic_Unit",0
"james_h_wegley",2,2,1,"Person",1
"james_irrigation_district_board_of_directors",2,2,1,"Group",0
"james_maxwell",2,2,1,"Person",1
"james_strong",2,2,1,"Person",1
"jameson",2,2,1,"Nonsense",1
"jc",2,1,1,"Nonsense",1
"je_amoore",2,1,1,"Person",1
"jeff",2,2,1,"Nonsense",1
"jeff_fenton",2,2,1,"Person",1
"jennifer_spaletta",2,2,1,"Person",1
"jenning_et_al",2,2,1,"Reference",1
"jennings",2,1,1,"Nonsense",1
"jenny_tribo",2,2,1,"Person",1
"jensen",2,2,1,"Nonsense",1
"jim_rumbaugh",2,2,1,"Person",1
"joaquin_subbasin_hcm",2,2,1,"Technical",1
"joaquin_valley",2,1,1,"Geographic_Unit",0
"john_a_coleman",2,2,1,"Person",1
"john_bootsma",2,2,1,"Person",1
"john_chadwell",2,2,1,"Person",1
"john_heinlen_mutual_water_company",2,2,1,"District",1
"john_ricker",2,2,1,"Person",1
"johnsen",2,2,1,"Nonsense",1
"joint_exercise_of_powers_agreement_establishing",2,2,1,"Legal",1
"joint_groundwater_sustainability_agency_boards_meeting",2,2,1,"Group",1
"joint_power_authority",2,2,1,"Group",0
"joint_powers",2,2,1,"Legal",1
"joint_technical_advisory_committee",2,2,1,"Group",0
"joint_technical_advisory_committee_meetings",2,2,1,"Technical",0
"jones_pumping_plant",2,2,1,"Infrastructure",1
"jotform",2,2,1,"Company",1
"journal_of_applied_toxicology",2,1,1,"Reference",1
"jpa_outline",2,1,1,"Nonsense",1
"julia_berry",2,2,1,"Person",1
"juniper_creek",2,2,1,"Natural_Feature",0
"jurassic_bedford_canyon_formation",2,2,1,"Natural_Feature",0
"kanawha_wd",2,2,1,"District",0
"karuk_tribe",2,2,1,"Group",1
"katarina_campbell",2,2,1,"Person",1
"katie_hockett",2,2,1,"Person",1
"kaweah_aem_sci_inv_v1xyz",2,1,1,"Technical",1
"kaweah_delta_water_conservation_district_land_surface_elevation_monitoring_plan",2,1,1,"Technical",0
"kaweah_groundwater_communication_portal",2,2,1,"Data_System",1
"kaweah_management_team",2,2,1,"Group",1
"kaweah_st_johns_river",2,2,1,"Natural_Feature",0
"kaweah_subbasin_committee_management_team",2,2,1,"Group",1
"kaweah_subbasin_coordination_agreement",2,2,1,"Group",0
"kaweah_subbasin_hydrologic_model",2,1,1,"Technical",0
"kcl",2,2,1,"Nonsense",1
"kellogg_creek",2,2,1,"Natural_Feature",0
"ken_elwin",2,2,1,"Person",1
"ken_minn",2,1,1,"Person",1
"kenneth_hahn_state",2,2,1,"Infrastructure",1
"kerby_ranch",2,2,1,"Nonsense",1
"kern_basin_plan",2,2,1,"Technical",0
"kern_channel",2,2,1,"Natural_Feature",1
"kern_county_environmental_health_services",2,2,1,"Local_Gov",1
"kern_county_integrated_regional_water_management_region",2,1,1,"Geographic_Unit",0
"kern_county_planning_community_development_department",2,1,1,"Group",0
"kern_county_water_agency_board",2,2,1,"Group",0
"kern_delta_water_district_eastside_canal",2,2,1,"District",0
"kern_groundwater_authority_checkbook",2,2,1,"Nonsense",1
"kern_groundwater_management_committee",2,2,1,"Group",0
"kern_integrated_regional_water_management_plan",2,2,1,"Technical",0
"kern_managers_meetings_representatives",2,1,1,"Group",1
"kern_river_flood_channel_canal",2,2,1,"Infrastructure",1
"kern_river_formations",2,1,1,"Natural_Feature",0
"kern_river_oilfield",2,2,1,"Natural_Feature",1
"kern_river_plan_element",2,2,1,"Group",1
"kern_river_watermaster",2,2,1,"Group",1
"kern_sustainable_groundwater_managementa_coordination_committee",2,2,1,"Group",0
"kevin",2,1,1,"Person",1
"kia_vang",2,2,1,"Person",1
"kiefer_landfill_description",2,2,1,"Infrastructure",1
"kings_coalition",2,2,1,"Group",1
"kings_river_conservation",2,2,1,"Group",1
"kings_river_east_groundwater_sustainability_agency_agency",2,2,1,"Group",0
"kings_river_flood_flows",2,2,1,"Natural_Feature",1
"kjn_dissolved",2,2,1,"Nonsense",1
"kjn_nitrate_nitrite",2,2,1,"Data_System",1
"klamath_basin",2,2,1,"Basin",0
"klausmeyer",2,2,1,"Person",1
"knights_landing_csd",2,2,1,"District",1
"knoxville",2,2,1,"Nonsense",1
"kouba",2,2,1,"Nonsense",1
"krega",2,2,1,"District",1
"kristin_sicke",2,2,1,"Person",1
"kulongoski_et_al",2,2,1,"Reference",1
"kyle_knutson",2,2,1,"Person",1
"l114_noticing_public",2,2,1,"Nonsense",1
"l_05",2,2,1,"Reference",1
"l_2s",2,2,1,"Nonsense",1
"la_agencia_y_políticas",2,2,1,"Nonsense",1
"la_purísima_mission_state_historic_park",2,2,1,"Natural_Feature",1
"la_selva",2,2,1,"Natural_Feature",1
"la_sostenibilidad",2,2,1,"District",0
"lacey_mcbride",2,2,1,"District",0
"lafayette",2,2,1,"City",0
"lafreniere",2,2,1,"Nonsense",1
"lahontan",2,2,1,"Basin",1
"lake_cachuma_reservoir",2,1,1,"Infrastructure",0
"lake_county_flood_control_and_water_conservation_district",2,2,1,"District",0
"lake_mendocino_drive_ukiah",2,2,1,"Infrastructure",1
"lake_natoma",2,2,1,"Natural_Feature",1
"lake_oroville",2,1,1,"Natural_Feature",1
"lamnin",2,2,1,"Nonsense",1
"lanare_csd_board",2,2,1,"Group",0
"land",2,1,2,"Nonsense",1
"land_based_assessment_fees",2,2,1,"Legal",1
"land_corporation",2,2,1,"Company",1
"land_subsidence_affecting_land_reilly",2,2,1,"District",0
"land_subsidence_management_area",2,2,1,"Geographic_Unit",0
"land_subsidence_monitoring",2,1,1,"Technical",0
"land_subsidence_sustainable_management_criteria",2,2,1,"District",0
"land_subsidence_sustainable_management_criteria_locally_defined_significant_and_unreasonable_conditions",2,2,1,"District",0
"land_technical_memorandum",2,2,1,"Technical",0
"land_use_inventory",2,2,1,"Technical",1
"land_use_jurisdiction_coordination_program",2,2,1,"Group",1
