"name","num_appearances","entity_type","AI_TAGGED","degree","gsp_id"
"fresno",4,"County",0,1,"63"
"groundwater_quality",4,"Technical",1,2,"63"
"kern",4,"County",0,2,"63"
"projects_and_management_actions",5,"Reference",1,1,"63"
"stakeholder_committee",7,"Group",0,4,"63"
"tulare_formation",7,"Natural_Feature",0,1,"63"
"university_of_california_cooperative_extension",5,"State_Gov",0,2,"63"
"vega",4,"Nonsense",1,5,"63"
"white_river",4,"Natural_Feature",0,4,"63"
"dairy_general_order_monitoring_program",4,"Technical",0,3,"63"
"groundwater_quality_assessment_report",4,"Technical",0,1,"63"
"aquatic_bioassay_and_consulting",3,"Company",1,1,"63"
"appendix_1_d",3,"Reference",0,1,"63"
"attachment_b",3,"Reference",1,1,"63"
"department_of_food_and_agriculture",3,"State_Gov",0,3,"63"
"farm_evaluation_plans",5,"Technical",0,2,"63"
"groundwater_sustainability_agencies",3,"Group",0,1,"63"
"kern_subbasin",4,"Basin",0,1,"63"
"modflow",3,"Technical",0,1,"63"
"richgrove_community_service_district",4,"District",0,2,"63"
"section",3,"Reference",0,2,"63"
"setting",3,"Geographic_Unit",0,1,"63"
"terra_bella_irrigation_district",3,"District",0,1,"63"
"army_corps_of_engineers",6,"Federal_Gov",0,1,"63"
"field_and_transport",4,"Infrastructure",1,2,"63"
"etal",3,"Nonsense",1,1,"63"
"laboratory_coordinators",3,"Group",1,1,"63"
"project_lead",3,"Nonsense",1,1,"63"
"south_san_joaquin_valley_mpep_committee",3,"Group",0,1,"63"
"williamson_method",3,"Technical",1,1,"63"
"appendix_1",2,"Reference",0,1,"63"
"applied_to_pesticides",2,"District",0,1,"63"
"best_management_practices",2,"Legal",1,1,"63"
"basin_plan_objectives",3,"Reference",1,1,"63"
"bakersfield",2,"City",0,1,"63"
"chain_of_custody",2,"Technical",1,1,"63"
"communication",2,"Nonsense",1,1,"63"
"continental",2,"Nonsense",1,1,"63"
"delano_earlimart_irrigation_district_board_of_directors",3,"Group",0,1,"63"
"delano_earlimart_irrigation_district_groundwater_sustainability_agency_jurisdiction",2,"Geographic_Unit",1,1,"63"
"dupont_express",2,"Nonsense",1,1,"63"
"dzurella_et_al",3,"Person",1,1,"63"
"decision_making_process",2,"Nonsense",1,1,"63"
"description",2,"Nonsense",1,1,"63"
"eastern_tule",2,"Basin",1,4,"63"
"exceedance",2,"Technical",1,1,"63"
"geotracker_electronic_submittal_of_information",4,"Natural_Feature",0,1,"63"
"implementation_of_this_action",2,"Nonsense",1,1,"63"
"kaweah",2,"Basin",1,1,"63"
"laboratory_project_manager",4,"Nonsense",1,1,"63"
"mpep_team",4,"Group",1,2,"63"
"maupas",2,"Nonsense",1,2,"63"
"michelle_parker_quality_assurance_manager",2,"Nonsense",1,3,"63"
"ng",2,"Nonsense",1,2,"63"
"poplar_irrigation_company",2,"Company",1,1,"63"
"porter_slough_near_road",2,"Natural_Feature",1,1,"63"
"reporting_limit",2,"Technical",0,1,"63"
"reporting_limit_schafer_associates",2,"Technical",0,3,"63"
"sustainable_groundwater_management_act_groundwater_sustainability_plan",2,"Technical",0,1,"63"
"streambed_infiltration",2,"Natural_Feature",1,1,"63"
"tule_basin_water_quality_coalition",2,"Group",1,2,"63"
"south_san_joaquin_valley_mpep_team",3,"Group",1,4,"63"
"theis_et_al",2,"Reference",1,1,"63"
"this_action",2,"Nonsense",1,2,"63"
"tulare_county_2030",2,"Reference",1,3,"63"
"tule_subbasin_groundwater_sustainability_agency",3,"Other_GSA",0,1,"63"
"u_v190_map_features_tule_groundwater_subbasin_alfalfa",2,"Reference",0,1,"63"
"upper_aquifer",2,"Natural_Feature",0,1,"63"
"visalia",2,"City",0,1,"63"
"precipitation_data",2,"Technical",0,1,"63"
"statewide_groundwater_elevation_monitoring",2,"State_Gov",0,2,"63"
"farm_process_package",2,"Nonsense",1,1,"63"
"middle_fork_tule_river",2,"Natural_Feature",0,2,"63"
"richgrove_community_services_district",2,"District",0,2,"63"
"sierra_nevada_mountain_range_and",2,"Natural_Feature",1,1,"63"
"sierra_nevada_mountains",2,"Natural_Feature",1,1,"63"
"tulare_county_farm_bureau",2,"NGO",1,1,"63"
"aquatic_bioassay_and_consulting_laboratory",1,"Company",1,1,"63"
"a_stakeholder_committee",1,"Group",0,2,"63"
"a_subbasin_coordination_committee",1,"Group",0,1,"63"
"agricultural",1,"Nonsense",1,1,"63"
"all_wba_5",1,"Data_System",1,1,"63"
"appendix_1_notice",1,"Reference",0,1,"63"
"appendix_d",1,"Reference",0,1,"63"
"assembly",1,"Group",1,1,"63"
"attachment",1,"Nonsense",1,1,"63"
"bbbbbbbbbb",1,"Nonsense",1,1,"63"
"bifenture_ec_agricultural",1,"Nonsense",1,1,"63"
"britz",1,"Nonsense",1,1,"63"
"bs_chemistry",1,"Nonsense",1,1,"63"
"b_data",1,"Technical",0,1,"63"
"board_of_directors_meetings",1,"Group",1,4,"63"
"board_of_directors_responsible",1,"Group",1,2,"63"
"board_of_directors_and",1,"Group",1,1,"63"
"citrus_supreme_spray_oil",1,"Nonsense",1,1,"63"
"crc_pipeline",1,"Infrastructure",1,1,"63"
"central_valley",1,"Geographic_Unit",0,1,"63"
"central_valley_project_contractors",1,"Group",1,2,"63"
"california_polytechnic_state_university",1,"City",0,1,"63"
"state_university",1,"State_Gov",0,1,"63"
"calvin_college",1,"Nonsense",1,1,"63"
"column_l_of_table",1,"Reference",0,1,"63"
"community_of_pixley_community_of_earlimart_city_of",1,"City",0,1,"63"
"community_of_terra_bella_community_of_community_of_poplar",1,"Local_Gov",1,1,"63"
"conway_bank",1,"Infrastructure",1,1,"63"
"delano_earlimart_irrigation_district_groundwater_sustainability_agency_board_of_directors",2,"Group",0,1,"63"
"delano_earlimart_irrigation_district_groundwater_sustainability_agency_manager",1,"Person",1,1,"63"
"delano_earlimart_irrigation_district_general_fund",1,"District",1,2,"63"
"department_of_water_resources_best_management_practices",1,"Technical",1,1,"63"
"data_compilation",1,"Technical",0,1,"63"
"deliver",1,"Nonsense",1,1,"63"
"description_delano_earlimart_irrigation_district",1,"District",0,1,"63"
"description_intra_western_management_area",1,"Geographic_Unit",0,1,"63"
"develop",1,"Nonsense",1,1,"63"
"digital_communication_digital",1,"Nonsense",1,1,"63"
"driller",1,"Nonsense",1,1,"63"
"east_side_streams",1,"District",0,1,"63"
"eastern_hills",1,"Geographic_Unit",1,1,"63"
"eastern_tule_groundwater_sustainability_agency_basin",1,"Basin",0,1,"63"
"environmental_resources_engineering",1,"Company",1,1,"63"
"eric_quinley",1,"Person",1,1,"63"
"exclusive_agricultural",1,"Geographic_Unit",1,1,"63"
"expand",1,"Nonsense",1,1,"63"
"fk",1,"Nonsense",1,1,"63"
"features",1,"Nonsense",1,1,"63"
"federal",1,"Nonsense",1,1,"63"
"federal_express",1,"Company",1,1,"63"
"framework",1,"Nonsense",1,3,"63"
"friant_contractors",1,"Group",1,2,"63"
"groundwater_ambient_monitoring_and_assessment",2,"State_Gov",0,1,"63"
"groundwater_quality_management_plans",1,"Technical",0,1,"63"
"growers",1,"Group",1,1,"63"
"harder_and_company",1,"Company",1,1,"63"
"harter_t",1,"Person",1,1,"63"
"hereinafter",1,"Nonsense",1,2,"63"
"humboldt_state_university",1,"Nonsense",1,1,"63"
"hydrogeological_data",1,"Technical",0,1,"63"
"io_sp0029",1,"Nonsense",1,1,"63"
"in_section_107278_public_notification_and_participation",1,"Reference",0,1,"63"
"industrial",1,"Nonsense",1,1,"63"
"industrial_process_supply",1,"Natural_Feature",1,1,"63"
"inflow_terms_and_table",1,"Reference",0,1,"63"
"interests_and_challenges_stakeholder",1,"Nonsense",1,3,"63"
"kern_county_planning_framework",1,"Reference",1,3,"63"
"laboratory_quality_assurance_manual",1,"Reference",1,1,"63"
"land_use_data",1,"Technical",0,2,"63"
"mpep_committee",1,"Group",0,1,"63"
"matrix_spike_chemistry",1,"Technical",1,1,"63"
"magnesium",1,"Nonsense",1,1,"63"
"management_areas",1,"Geographic_Unit",0,1,"63"
"management_practice_evaluation_program",2,"Technical",1,1,"63"
"mountain_front_recharge",1,"Natural_Feature",1,1,"63"
"n",1,"Nonsense",1,1,"63"
"new_town",1,"Local_Gov",1,1,"63"
"pdf",1,"Nonsense",1,1,"63"
"pacific_ecorisk",1,"Company",1,2,"63"
"parker",1,"Nonsense",1,3,"63"
"parties",1,"Nonsense",1,1,"63"
"poso_creek",1,"Natural_Feature",0,2,"63"
"preservation_and_holding_times_sample",1,"Reference",1,1,"63"
"process_for",1,"Nonsense",1,2,"63"
"process_for_determining_minimum_thresholds",1,"Technical",1,1,"63"
"public",1,"Nonsense",1,2,"63"
"rfp",1,"Nonsense",1,1,"63"
"r_l_schafer",1,"Person",1,4,"63"
"r_l_schafer_associates",1,"Company",1,4,"63"
"sa_1_2",1,"Nonsense",1,1,"63"
"san_joaquin_river_restoration_project",2,"Water_Project",0,1,"63"
"southern_san_joaquin_valley_water_quality_coalition_mpep",1,"Group",1,1,"63"
"sacramento_valley",1,"Geographic_Unit",0,1,"63"
"section_143_conjunctive_use",1,"Reference",0,1,"63"
"section_343",1,"Reference",0,1,"63"
"section_iia",1,"Reference",0,1,"63"
"congress_us_senate",1,"Federal_Gov",0,1,"63"
"setting_representative_monitoring_site_appendix_c_figure",1,"Reference",0,1,"63"
"setting_representative_monitoring_site_appendix_d_figure",1,"Reference",0,1,"63"
"sholes",1,"Nonsense",1,1,"63"
"soil_water_assessment_tool",1,"Technical",1,1,"63"
"south_of_state_highway",1,"Geographic_Unit",1,1,"63"
"southern_california_edison",1,"State_Gov",0,1,"63"
"stakeholder_committee_meetings",1,"Group",1,1,"63"
"starting",1,"Nonsense",1,1,"63"
"strathmore_map",1,"Reference",0,1,"63"
"stream_inflow_tule_river_streamflow",1,"Natural_Feature",1,2,"63"
"subbasin_coordination_committee",1,"Group",0,1,"63"
"success_dam_enlargement",1,"Water_Project",1,1,"63"
"tbwqc_program",1,"Group",1,1,"63"
"table",1,"Reference",0,2,"63"
"table_i3",1,"Reference",0,1,"63"
"terra",1,"Nonsense",1,1,"63"
"dairy_facilities",1,"Nonsense",1,1,"63"
"quality_assurance_manager",1,"Nonsense",1,1,"63"
"rodriquez_labor_camp",2,"Nonsense",1,2,"63"
"tule_river",3,"Natural_Feature",0,1,"63"
"thomas",1,"Person",1,2,"63"
"tipton_community",1,"Group",0,1,"63"
"transmissivity",1,"Technical",1,1,"63"
"tule_county_well_ordinance",1,"Legal",0,1,"63"
"tule_subbasin_lower_tule_river_irrigation_district_groundwater_sustainability_agency_basin",1,"Basin",0,2,"63"
"turnipseed_groundwater_banking_project",1,"Water_Project",0,1,"63"
"united_states_bureau_of_reclamation_central_valley_operation_annual_reports",1,"Technical",0,2,"63"
"us_express_mail",1,"Nonsense",1,1,"63"
"us_geological_survey_scientific_investigations_report",1,"Technical",0,1,"63"
"u_v_43",1,"Nonsense",1,1,"63"
"university_of_california",2,"State_Gov",0,1,"63"
"vp_of_operations_for_torrent_laboratory",1,"Nonsense",1,1,"63"
"watermaster",1,"Group",1,1,"63"
"wildlife_habitat",1,"Natural_Feature",1,1,"63"
"a_comprehensive_groundwater_quality_management_plan",1,"Technical",0,1,"63"
"a_groundwater_quality_trend_monitoring_workplan",1,"Technical",0,1,"63"
"aquifer",1,"Natural_Feature",0,1,"63"
"coordinates_x_report",1,"Technical",0,1,"63"
"advisory_committee_and_board",1,"Group",0,1,"63"
"bsk_laboratory",1,"Infrastructure",1,1,"63"
"california_code_of_regulation",1,"State_Gov",0,1,"63"
"department_of_fish_and_wildlife",1,"State_Gov",0,1,"63"
"california_elevation_monitoring_statewide_groundwater_elevation_monitoring",1,"State_Gov",0,1,"63"
"california_regional_water_quality_control_board_general_order",1,"State_Gov",0,1,"63"
"california_water_code",1,"State_Gov",0,1,"63"
"certificate_of_analysis",1,"Reference",1,1,"63"
"conditionally_approved_groundwater_assessment_report",1,"Technical",0,1,"63"
"deer_creek_and_tule_river_authority_groundwater_management_plan_update",1,"Technical",1,1,"63"
"department_of_water_resources_climate_change_technical_advisory_group1_climate",1,"Technical",0,2,"63"
"earlimart_public_utilities_district",1,"District",0,1,"63"
"farm_evaluation_surveys",1,"Technical",1,1,"63"
"field_duplicate_and_site_specific_quality_control",1,"Technical",1,1,"63"
"friant_unit",1,"Basin",1,1,"63"
"laboratory_quality_assurance",2,"Technical",1,1,"63"
"lake_success_reservoir",1,"Infrastructure",0,1,"63"
"outreach_and_education",1,"Group",1,1,"63"
"pacific_gas_and_electric_company",1,"Company",1,1,"63"
"pixley_wildlife_refuge",1,"Natural_Feature",1,1,"63"
"regional_board_staff",1,"Group",1,1,"63"
"southern_sierra_nevada_mountains",1,"Natural_Feature",1,2,"63"
"technical_lead",1,"Technical",0,1,"63"
"third_party",1,"Nonsense",1,1,"63"
"tulare_county_water_commission",1,"Group",0,1,"63"
"tule_subbasin_data_management_system",1,"Technical",0,1,"63"
"university_of_south_dakota",1,"Nonsense",1,1,"63"
"pixley_irrigation_district_groundwater_sustainability_agency",596,"Local_GSA",0,71,"65"
"deer_creek_and_tule_river_authority",152,"Group",0,35,"65"
"groundwater_sustainability_plan",140,"Local_Gov",0,17,"65"
"tbwqc",99,"Nonsense",1,26,"65"
"sustainable_groundwater_management_act",89,"State_Gov",0,11,"65"
"tule_subbasin",119,"Basin",0,25,"65"
"integrated_regional_water_management",75,"Local_Gov",0,10,"65"
"tule_subbasin_setting",87,"Geographic_Unit",0,6,"65"
"department_of_water_resources",104,"State_Gov",0,19,"65"
"california",58,"State_Gov",0,9,"65"
"tulare_county",61,"County",0,14,"65"
"integrated_regional_water_management_plan",54,"Local_Gov",0,7,"65"
"state",47,"State_Gov",1,4,"65"
"lower_tule_river_irrigation_district",55,"District",0,10,"65"
"city_of_porterville",52,"City",0,5,"65"
"porterville",43,"City",0,7,"65"
"tule_subbasin_tac",57,"Group",1,4,"65"
"subbasin",38,"Basin",0,9,"65"
"tule_subbasin_monitoring_plan",56,"Technical",0,3,"65"
"county",33,"County",0,5,"65"
"central_valley_project",32,"Water_Project",0,10,"65"
"success_reservoir",27,"Infrastructure",0,5,"65"
"board_of_directors",32,"Group",0,6,"65"
"regional_water_quality_control_board",41,"Local_Gov",0,8,"65"
"success_dam",25,"Infrastructure",0,7,"65"
"ghg",24,"Nonsense",1,3,"65"
"tule_river_association",34,"Group",1,3,"65"
"rwm_group_governing_board",23,"Group",0,6,"65"
"county_of_tulare",21,"County",0,5,"65"
"disadvantaged_community",20,"Group",0,5,"65"
"deer_creek",22,"Natural_Feature",0,7,"65"
"fountain_springs",20,"Natural_Feature",1,1,"65"
"gpc",20,"Nonsense",1,9,"65"
"san_joaquin_valley",20,"Geographic_Unit",0,2,"65"
"pixid",21,"District",0,7,"65"
"united_states_geological_survey",18,"Federal_Gov",0,4,"65"
"pixley_irrigation_district",24,"District",0,6,"65"
"trenton_weir",17,"Infrastructure",0,1,"65"
"party",16,"Nonsense",1,4,"65"
"sustainable",16,"Nonsense",1,2,"65"
"state_water_resources_control_board",28,"State_Gov",0,4,"65"
"groundwater_quality_trend_monitoring_program",18,"Technical",0,5,"65"
"general_order",22,"Legal",1,6,"65"
"tule_river_authority",15,"Group",0,5,"65"
"delano_earlimart_irrigation_district",16,"District",0,6,"65"
"friant_division",21,"Infrastructure",1,4,"65"
"kern_county",14,"County",0,5,"65"
"porterville_irrigation_district",18,"District",0,2,"65"
"united_states",17,"Federal_Gov",1,1,"65"
"ec",13,"Nonsense",1,2,"65"
"us_environmental_protection_agency",22,"Federal_Gov",0,4,"65"
"porter_slough",15,"Natural_Feature",0,5,"65"
"sierra_nevada",15,"Geographic_Unit",1,1,"65"
"terra_bella",14,"City",0,3,"65"
"bureau_of_reclamation",27,"Federal_Gov",0,6,"65"
"af_year",12,"Nonsense",1,1,"65"
"board",12,"Group",0,1,"65"
"irrigated_lands_regulatory_program",21,"State_Gov",0,4,"65"
"teviston",12,"City",0,1,"65"
"district",12,"District",0,2,"65"
"action",10,"Nonsense",1,2,"65"
"environmental_quality_act",16,"State_Gov",0,2,"65"
"friant_kern_canal",25,"Infrastructure",1,7,"65"
"groundwater_flow_model",13,"Technical",0,3,"65"
"tulare",19,"County",0,3,"65"
"basin_management_objectives",11,"Technical",1,2,"65"
"department",16,"Group",0,1,"65"
"etgsa",9,"Other_GSA",0,3,"65"
"san_joaquin",9,"County",0,1,"65"
"congress_us_senate",9,"Federal_Gov",0,5,"65"
"state_of_california",10,"State_Gov",0,3,"65"
"tipton",10,"City",0,1,"65"
"tule_subbasin_coordination_agreement",10,"Group",0,2,"65"
"williamson_et_al",9,"Reference",1,3,"65"
"groundwater_assessment_report",8,"Technical",0,3,"65"
"kaweah_delta_water_conservation_district",9,"District",0,1,"65"
"san_joaquin_river",8,"Natural_Feature",0,1,"65"
"turnbull_weir",8,"Infrastructure",0,2,"65"
"community_service_district",7,"District",0,3,"65"
"ducor",7,"City",0,1,"65"
"faunt",7,"Person",1,1,"65"
"groundwater_management_plan",14,"Technical",0,4,"65"
"relative_percent_difference",8,"Technical",1,6,"65"
"setting_representative_monitoring_site",7,"Technical",0,3,"65"
"south_fork",7,"Natural_Feature",1,5,"65"
"terra_bella_irrigation_district",20,"District",0,3,"65"
"tulare_formation",12,"Natural_Feature",0,2,"65"
"oettle_bridge",6,"District",0,1,"65"
"pixid_groundwater_sustainability_agency",7,"Other_GSA",0,3,"65"
"rwm_stakeholder_advisory_group",6,"Group",0,2,"65"
"ralph_m_brown_act",6,"Legal",0,3,"65"
"irrigation_management_information_system",8,"State_Gov",0,2,"65"
"community_plans",5,"Technical",0,4,"65"
"department_of_water_resources_bulletin",7,"Reference",1,1,"65"
"global_positioning_system",6,"Technical",1,1,"65"
"groundwater_planning_commission",8,"Group",0,2,"65"
"lake_success",5,"Natural_Feature",1,1,"65"
"pud",5,"District",1,1,"65"
"pixley_id_groundwater_sustainability_agency",9,"Other_GSA",0,4,"65"
"pts_min",5,"Nonsense",1,1,"65"
"scada",5,"Technical",1,2,"65"
"setting",5,"Geographic_Unit",0,1,"65"
"strathmore",5,"City",0,1,"65"
"pixley_id_board_of_directors",6,"Group",0,4,"65"
"tulare_county_general_plan",11,"Technical",0,1,"65"
"army_corps_of_engineers",16,"Federal_Gov",0,5,"65"
"tribal_communities",5,"Group",0,3,"65"
"tule_subbasin_water_management_database",7,"Technical",0,1,"65"
"wells",5,"Infrastructure",1,4,"65"
"woods_central_diversion",5,"Infrastructure",1,1,"65"
"agencies",4,"Group",0,1,"65"
"agricultural_water_management_plans",5,"Technical",0,2,"65"
"centers_for_disease_control",6,"Federal_Gov",1,2,"65"
"cal_adapt",5,"Data_System",1,2,"65"
"department_of_water_resources_irrigation_management_information_system",4,"Technical",0,1,"65"
"friant_water_authority",5,"Group",0,4,"65"
"geographic_information_system",4,"Technical",0,1,"65"
"joint_powers_authority",4,"Group",0,1,"65"
"linear_fit",4,"Technical",1,1,"65"
"mou",4,"Group",0,1,"65"
"middle_fork",4,"District",0,3,"65"
"national_environmental_policy_act",6,"Federal_Gov",0,1,"65"
"native_american_tribal_communities",4,"Group",0,1,"65"
"pixley_pud",5,"District",1,1,"65"
"pliocene",4,"Nonsense",1,1,"65"
"rec",4,"Nonsense",1,1,"65"
"surface_water_ambient_monitoring_program",4,"Technical",0,1,"65"
"santa_margarita_formation",7,"Natural_Feature",0,1,"65"
"california_water_code",5,"State_Gov",0,2,"65"
"white_river",4,"Natural_Feature",0,4,"65"
"memorandum_of_understanding",4,"Legal",1,4,"65"
"public_agency",4,"Group",0,1,"65"
"ao",3,"Nonsense",1,1,"65"
"arb",3,"District",1,2,"65"
"appendix_a",3,"Reference",0,1,"65"
"appendix_c",3,"Reference",0,1,"65"
"applied",3,"Nonsense",1,1,"65"
"applied_to",3,"Nonsense",1,1,"65"
"assigning",3,"Nonsense",1,2,"65"
"coalitions",3,"Group",1,1,"65"
"davis",3,"City",0,2,"65"
"fountain_springs_gulch",3,"Natural_Feature",1,1,"65"
"groundwater_ambient_monitoring_and_assessment",3,"State_Gov",0,2,"65"
"groundwater_sustainability_agency_board",4,"Group",0,1,"65"
"land_use_planning",3,"Technical",1,1,"65"
"pixley_public_utility_district",7,"District",0,2,"65"
"prepare",3,"Nonsense",1,2,"65"
"projects_and_management_actions",6,"Reference",1,1,"65"
"regional_board",6,"Group",0,1,"65"
"stone_corral_irrigation_district",3,"District",0,1,"65"
"teviston_community_service_district",4,"District",0,3,"65"
"water_data_library",8,"Technical",0,5,"65"
"ag",3,"Nonsense",1,1,"65"
"groundwater_quality_trend_monitoring_workplan",4,"Technical",0,2,"65"
"state_department_of_water_resources",3,"State_Gov",1,1,"65"
"williamson_method",3,"Technical",1,1,"65"
"ae",2,"Nonsense",1,1,"65"
"appendix_d",2,"Reference",0,1,"65"
"appendix_e_detected",2,"Reference",0,1,"65"
"assembly",2,"Group",1,2,"65"
"statewide_groundwater_elevation_monitoring",3,"State_Gov",0,2,"65"
"central_valley_project_improvement_act",3,"Legal",0,1,"65"
"california_department_of_transportation",2,"State_Gov",0,2,"65"
"city_recharge",2,"Water_Project",1,1,"65"
"dupont_express",2,"Company",1,1,"65"
"delano",2,"City",0,1,"65"
"disadvantaged_communities",2,"Group",0,1,"65"
"fahrenheit",2,"Nonsense",1,1,"65"
"groundwater_sustainability_plan_development",2,"Technical",1,2,"65"
